Date,VTI,VEA,VWO,AGG,TIP,GLD,IYR
2020-08-21,172.22000122070312,41.400001525878906,43.970001220703125,118.68000030517578,126.05000305175781,182.02999877929688,81.30999755859375
2020-08-24,173.8699951171875,41.900001525878906,44.40999984741211,118.62999725341797,126.30000305175781,181.0,81.94999694824219
2020-08-25,174.4499969482422,41.9900016784668,44.81999969482422,118.37999725341797,126.26000213623047,181.22000122070312,82.1500015258789
2020-08-26,176.02999877929688,42.29999923706055,44.86000061035156,118.36000061035156,126.51000213623047,183.36000061035156,81.37999725341797
2020-08-27,176.4499969482422,41.869998931884766,44.599998474121094,117.94999694824219,126.01000213623047,181.24000549316406,82.54000091552734
2020-08-28,177.67999267578125,42.15999984741211,45.13999938964844,118.11000061035156,126.41000366210938,184.38999938964844,83.05000305175781
2020-08-31,177.27999877929688,41.869998931884766,44.189998626708984,118.37000274658203,126.9800033569336,184.8300018310547,82.25
2020-09-01,178.85000610351562,41.93000030517578,45.08000183105469,118.41999816894531,127.05000305175781,185.0500030517578,82.33999633789062
2020-09-02,181.24000549316406,42.439998626708984,44.959999084472656,118.66000366210938,127.0999984741211,182.6199951171875,83.83999633789062
2020-09-03,174.94000244140625,41.47999954223633,44.16999816894531,118.69000244140625,126.66000366210938,181.13999938964844,82.80000305175781
2020-09-04,173.4499969482422,41.560001373291016,44.09000015258789,118.0999984741211,126.2699966430664,181.63999938964844,82.41999816894531
2020-09-08,168.5800018310547,41.04999923706055,43.27000045776367,118.2300033569336,126.38999938964844,181.2899932861328,81.38999938964844
2020-09-09,171.8800048828125,41.7599983215332,43.83000183105469,118.22000122070312,126.45999908447266,183.0500030517578,82.12999725341797
2020-09-10,169.05999755859375,41.29999923706055,43.16999816894531,118.2300033569336,126.56999969482422,182.4600067138672,81.02999877929688
2020-09-11,169.1199951171875,41.68000030517578,43.4900016784668,118.37000274658203,126.5,182.4499969482422,80.58000183105469
2020-09-14,171.75999450683594,41.959999084472656,44.209999084472656,118.37999725341797,126.41999816894531,183.88999938964844,82.73999786376953
2020-09-15,172.74000549316406,42.220001220703125,44.709999084472656,118.38999938964844,126.51000213623047,183.4499969482422,83.69999694824219
2020-09-16,172.1699981689453,42.220001220703125,44.54999923706055,118.33000183105469,126.51000213623047,183.97000122070312,84.1500015258789
2020-09-17,170.75,42.279998779296875,44.470001220703125,118.36000061035156,126.58000183105469,182.9600067138672,82.56999969482422
2020-09-18,169.08999633789062,41.97999954223633,44.119998931884766,118.22000122070312,126.47000122070312,183.1999969482422,80.79000091552734
2020-09-21,167.0500030517578,40.7400016784668,43.33000183105469,118.23999786376953,126.23999786376953,179.52000427246094,78.54000091552734
2020-09-22,168.7100067138672,40.72999954223633,42.95000076293945,118.33000183105469,126.27999877929688,178.64999389648438,79.45999908447266
2020-09-23,164.63999938964844,40.310001373291016,42.279998779296875,118.08000183105469,126.1500015258789,174.7899932861328,76.70999908447266
2020-09-24,164.99000549316406,40.25,42.15999984741211,118.08999633789062,126.23999786376953,175.44000244140625,77.05000305175781
2020-09-25,166.9600067138672,40.400001525878906,42.150001525878906,118.12999725341797,126.41000366210938,174.94000244140625,78.61000061035156
2020-09-28,169.99000549316406,41.060001373291016,42.56999969482422,118.2300033569336,126.66999816894531,176.6999969482422,80.18000030517578
2020-09-29,169.0399932861328,41.0,42.54999923706055,118.25,126.87999725341797,178.19000244140625,79.58000183105469
2020-09-30,170.30999755859375,40.900001525878906,43.2400016784668,118.05999755859375,126.5,177.1199951171875,79.83999633789062
2020-10-01,171.72999572753906,41.13999938964844,43.619998931884766,118.0199966430664,126.05999755859375,178.6999969482422,81.37999725341797
2020-10-02,170.38999938964844,41.04999923706055,43.13999938964844,117.9000015258789,126.08000183105469,178.5399932861328,82.68000030517578
2020-10-05,173.4600067138672,41.689998626708984,43.70000076293945,117.5199966430664,125.69999694824219,179.41000366210938,83.13999938964844
2020-10-06,171.32000732421875,41.2599983215332,43.83000183105469,117.62000274658203,125.72000122070312,177.3000030517578,82.62000274658203
2020-10-07,174.30999755859375,41.650001525878906,44.2400016784668,117.54000091552734,125.70999908447266,177.22000122070312,82.70999908447266
2020-10-08,175.83999633789062,41.959999084472656,44.56999969482422,117.69000244140625,126.20999908447266,177.85000610351562,84.01000213623047
2020-10-09,177.32000732421875,42.2400016784668,44.880001068115234,117.72000122070312,126.25,181.0800018310547,83.6500015258789
2020-10-12,179.9499969482422,42.45000076293945,45.31999969482422,117.94999694824219,126.33000183105469,180.55999755859375,84.1500015258789
2020-10-13,179.0,41.97999954223633,45.119998931884766,117.9800033569336,126.33000183105469,177.72000122070312,82.80000305175781
2020-10-14,177.80999755859375,41.88999938964844,44.91999816894531,118.05000305175781,126.33000183105469,178.27000427246094,81.83000183105469
2020-10-15,177.8699951171875,41.43000030517578,44.560001373291016,117.94999694824219,126.29000091552734,178.9199981689453,82.16999816894531
2020-10-16,177.5500030517578,41.560001373291016,44.7400016784668,117.88999938964844,126.33999633789062,178.3000030517578,81.66000366210938
2020-10-19,175.00999450683594,41.380001068115234,44.599998474121094,117.75,126.04000091552734,178.38999938964844,80.33999633789062
2020-10-20,175.6199951171875,41.61000061035156,45.04999923706055,117.6500015258789,125.93000030517578,179.25,80.94000244140625
2020-10-21,175.02000427246094,41.470001220703125,45.13999938964844,117.51000213623047,125.88999938964844,180.60000610351562,80.62000274658203
2020-10-22,176.25999450683594,41.5099983215332,45.150001525878906,117.30000305175781,125.69999694824219,178.8300018310547,80.5199966430664
2020-10-23,176.83999633789062,41.7400016784668,45.36000061035156,117.47000122070312,125.8499984741211,178.63999938964844,81.01000213623047
2020-10-26,173.6300048828125,40.959999084472656,44.77000045776367,117.62999725341797,125.94999694824219,178.5500030517578,79.9800033569336
2020-10-27,172.92999267578125,40.650001525878906,44.93000030517578,117.9000015258789,126.19999694824219,179.02000427246094,78.80000305175781
2020-10-28,167.1999969482422,39.459999084472656,43.810001373291016,117.7300033569336,126.04000091552734,176.1300048828125,76.87000274658203
2020-10-29,168.77999877929688,39.650001525878906,44.27000045776367,117.5199966430664,125.61000061035156,175.39999389648438,78.04000091552734
2020-10-30,166.99000549316406,39.45000076293945,43.810001373291016,117.19999694824219,125.2300033569336,176.1999969482422,77.51000213623047
2020-11-02,168.72999572753906,39.93000030517578,44.369998931884766,117.22000122070312,125.37000274658203,177.91000366210938,79.45999908447266
2020-11-03,171.97000122070312,40.95000076293945,44.4900016784668,117.16999816894531,125.2699966430664,178.9199981689453,80.98999786376953
2020-11-04,175.72000122070312,41.369998931884766,45.91999816894531,117.94999694824219,125.4800033569336,178.82000732421875,81.16000366210938
2020-11-05,179.35000610351562,42.369998931884766,46.70000076293945,118.05999755859375,125.58000183105469,182.92999267578125,81.41999816894531
2020-11-06,179.25999450683594,42.459999084472656,46.869998931884766,117.80000305175781,125.01000213623047,183.19000244140625,80.95999908447266
2020-11-09,181.38999938964844,43.619998931884766,47.220001220703125,117.25,124.6500015258789,175.0800018310547,83.30000305175781
2020-11-10,181.08999633789062,43.939998626708984,46.689998626708984,117.05999755859375,124.7699966430664,175.66000366210938,84.2300033569336
2020-11-11,182.55999755859375,44.310001373291016,46.88999938964844,117.12999725341797,124.98999786376953,174.89999389648438,84.7699966430664
2020-11-12,180.75999450683594,43.66999816894531,46.540000915527344,117.62000274658203,125.33999633789062,175.9600067138672,83.75
2020-11-13,183.32000732421875,44.290000915527344,47.130001068115234,117.63999938964844,125.33000183105469,177.16000366210938,85.94000244140625
2020-11-16,185.55999755859375,44.86000061035156,47.68000030517578,117.62999725341797,125.16000366210938,177.14999389648438,86.63999938964844
2020-11-17,185.13999938964844,44.84000015258789,47.61000061035156,117.87000274658203,125.37000274658203,176.5,86.70999908447266
2020-11-18,183.17999267578125,44.599998474121094,47.45000076293945,117.94999694824219,125.41000366210938,175.49000549316406,85.1500015258789
2020-11-19,184.1999969482422,44.869998931884766,47.56999969482422,118.16999816894531,125.54000091552734,175.16000366210938,85.31999969482422
2020-11-20,183.22999572753906,45.02000045776367,47.900001525878906,118.29000091552734,125.81999969482422,175.69000244140625,84.91999816894531
2020-11-23,184.72999572753906,45.04999923706055,47.88999938964844,118.26000213623047,125.72000122070312,172.22999572753906,84.8499984741211
2020-11-24,187.58999633789062,45.77000045776367,48.529998779296875,118.0999984741211,125.76000213623047,169.58999633789062,85.08999633789062
2020-11-25,187.52000427246094,45.68000030517578,48.310001373291016,118.05999755859375,125.97000122070312,169.50999450683594,85.16000366210938
2020-11-27,188.17999267578125,46.0,48.7599983215332,118.26000213623047,126.27999877929688,167.7899932861328,84.9000015258789
2020-11-30,186.6999969482422,45.09000015258789,47.560001373291016,118.41999816894531,126.41999816894531,166.6699981689453,84.16000366210938
2020-12-01,189.07000732421875,46.060001373291016,48.54999923706055,117.83999633789062,126.0,170.17999267578125,85.12000274658203
2020-12-02,189.22999572753906,46.130001068115234,48.529998779296875,117.70999908447266,126.08999633789062,171.4600067138672,84.36000061035156
2020-12-03,189.61000061035156,46.290000915527344,49.0099983215332,117.91000366210938,126.44000244140625,172.80999755859375,84.98999786376953
2020-12-04,191.50999450683594,46.7400016784668,49.34000015258789,117.58999633789062,126.16999816894531,172.32000732421875,86.23999786376953
2020-12-07,191.3000030517578,46.400001525878906,49.34000015258789,117.7699966430664,126.5,174.88999938964844,85.56999969482422
2020-12-08,192.1300048828125,46.5099983215332,49.47999954223633,117.77999877929688,126.70999908447266,175.5,85.1500015258789
2020-12-09,190.24000549316406,46.56999969482422,48.900001525878906,117.61000061035156,126.55000305175781,172.5,84.5
2020-12-10,190.52000427246094,46.66999816894531,49.560001373291016,117.9000015258789,126.83999633789062,172.1699981689453,84.01000213623047
2020-12-11,190.17999267578125,46.5099983215332,49.22999954223633,118.02999877929688,126.83000183105469,172.49000549316406,84.05000305175781
2020-12-14,189.63999938964844,46.52000045776367,49.04999923706055,117.95999908447266,126.83000183105469,171.5399932861328,83.05999755859375
2020-12-15,192.24000549316406,47.029998779296875,49.5099983215332,118.02999877929688,127.05999755859375,173.94000244140625,84.66000366210938
2020-12-16,192.50999450683594,47.189998626708984,49.779998779296875,117.9800033569336,127.05000305175781,174.89999389648438,84.79000091552734
2020-12-17,194.02000427246094,47.5,50.18000030517578,117.8499984741211,127.0999984741211,176.74000549316406,85.62000274658203
2020-12-18,193.47000122070312,47.220001220703125,50.029998779296875,117.79000091552734,127.04000091552734,176.44000244140625,84.08000183105469
2020-12-21,192.91000366210938,46.279998779296875,49.060001373291016,117.79000091552734,127.0199966430664,175.8800048828125,83.54000091552734
2020-12-22,192.9499969482422,46.130001068115234,48.70000076293945,117.95999908447266,127.13999938964844,174.49000549316406,84.19999694824219
2020-12-23,193.27999877929688,46.650001525878906,49.20000076293945,117.87999725341797,127.19999694824219,175.64999389648438,83.62999725341797
2020-12-24,192.82000732421875,46.77000045776367,48.91999816894531,117.98999786376953,127.25,176.35000610351562,84.29000091552734
2020-12-28,194.0399932861328,47.060001373291016,49.02000045776367,118.01000213623047,127.33999633789062,175.7100067138672,85.05999755859375
2020-12-29,193.22999572753906,47.43000030517578,49.54999923706055,118.02999877929688,127.27999877929688,176.35000610351562,84.37000274658203
2020-12-30,193.75,47.529998779296875,50.2400016784668,118.0999984741211,127.37999725341797,177.6999969482422,84.75
2020-12-31,194.63999938964844,47.209999084472656,50.11000061035156,118.19000244140625,127.6500015258789,178.36000061035156,85.6500015258789
